0_NDVI,10_NDVI,11_NDVI,12_NDVI,13_NDVI,14_NDVI,15_NDVI,16_NDVI,17_NDVI,18_NDVI,19_NDVI,1_NDVI,20_NDVI,2_NDVI,3_NDVI,4_NDVI,5_NDVI,6_NDVI,7_NDVI,8_NDVI,9_NDVI,COD_COMUNA,NOM_COM,NOM_PROV,NOM_REG
0.2874674716,0.2549235074,0.2711751825,0.2582868987,0.2420487322,0.292216331,0.2864196389,0.2424783601,0.2431100574,0.2460061987,0.2241537544,0.273698553,0.2526436025,0.2696122735,0.289972295,0.2781466367,0.2735440718,0.29796713599999997,0.2629206036,0.2957999316,0.24869154279999997,1312,Recoleta,Santiago,Metropolitana de Santiago
0.2908623269,0.2643524402,0.2678734523,0.2380913177,0.2015793483,0.2828608393,0.2791525318,0.2129576954,0.1802767307,0.2007928253,0.1622852987,0.2860489787,0.2154373269,0.29066217240000003,0.2709243449,0.2739652563,0.2224339884,0.30429384369999996,0.2489135828,0.2574394725,0.22751515330000002,1310,Cerrillos,Santiago,Metropolitana de Santiago
0.4800085325,0.46483998330000004,0.4683339163,0.42044409429999996,0.3408077565,0.4795421077,0.5002909447,0.3879369545,0.3090115154,0.41187920450000004,0.3026066207,0.4799713154,0.43129673009999997,0.49957273370000005,0.4946047224,0.4845050919,0.4067673902,0.48866700279999997,0.43959971670000003,0.4272228293,0.3894423691,1311,Maipú,Santiago,Metropolitana de Santiago
0.20970100179999998,0.1902489246,0.1977363388,0.18967566549999998,0.1647306782,0.1892349657,0.1952184847,0.1727830181,0.15992371789999998,0.1733189505,0.1520577659,0.2000862757,0.1901660782,0.200793306,0.1881825452,0.2042349902,0.1763376489,0.19859863390000002,0.1907226461,0.1959412849,0.178625641,1310,Estación Central,Santiago,Metropolitana de Santiago
0.2566581102,0.22820248769999998,0.2511684441,0.24271305590000003,0.2207065893,0.2580953518,0.2460429087,0.23995410900000003,0.22633427409999998,0.24302694110000003,0.2205695523,0.2508949576,0.231393645,0.2497696787,0.2651260152,0.25564749000000003,0.2523343597,0.2507856798,0.23679544850000003,0.27763850219999997,0.2363421798,1312,Providencia,Santiago,Metropolitana de Santiago
0.22311424430000001,0.206282546,0.215561641,0.2077751432,0.1934678496,0.22091625600000003,0.2070119236,0.2012316079,0.1962889391,0.2093819658,0.1846226944,0.2153644477,0.192467228,0.2161106502,0.218733322,0.2208293513,0.21072935499999998,0.2205126206,0.20599218660000002,0.24023757529999998,0.21077595310000002,1312,Ñuñoa,Santiago,Metropolitana de Santiago
0.1471671528,0.1282127899,0.1363102223,0.1317283121,0.1232827535,0.1371466601,0.13241420539999998,0.13244383170000001,0.1313433936,0.1399163172,0.1224078269,0.1374574952,0.1326517624,0.1407448471,0.1288972146,0.1403025549,0.1252263851,0.1379379165,0.13568408540000002,0.1576997594,0.12933693659999998,1310,Santiago,Santiago,Metropolitana de Santiago
0.4253766122,0.4104226836,0.4053880921,0.3931243737,0.3563998332,0.43993688940000003,0.4187132755,0.37862368620000003,0.3575723797,0.3976178452,0.35467997,0.4257846268,0.3698163331,0.4313978801,0.4462830387,0.4311809132,0.3984920243,0.43038666519999996,0.3958807816,0.42794425359999994,0.3726456397,1313,Vitacura,Santiago,Metropolitana de Santiago
0.1281136495,0.1820436784,0.1460093838,0.1507172539,0.1229620578,0.1858780507,0.16781921190000001,0.1589649802,0.157120706,0.09938156944,0.17339425960000002,0.17121521250000002,0.11005106679999999,0.1537915026,0.15587483159999999,0.1549464727,0.1055434393,0.1478485202,0.118485957,0.1388732997,0.1183873441,1311,Lo Barnechea,Santiago,Metropolitana de Santiago
0.360829845,0.3738612636,0.3423603409,0.3288700907,0.2993218335,0.3896730227,0.36876112910000003,0.3294880668,0.2828567152,0.287815204,0.2922447733,0.3751759381,0.2892834932,0.3588671857,0.3754792661,0.3519864839,0.308605341,0.3674066087,0.325240338,0.35545003459999996,0.2991921802,1311,Las Condes,Santiago,Metropolitana de Santiago
